HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,FFPTSH,FFHG,FFAG,PSH,SSH,CSH,PSA,SSA,CSA,B365H,B365D,B365A,B365_Pred,T2M_RANGE,QV2M,PRECTOTCORR,PS,WS10M_RANGE,HS,AS,HTR,HF,AF,HY,AY,HR,AR
Crystal Palace,West Ham,H,4,2,7,6,0.5208333333333334,0.8733624454148471,0.8296943231441049,1.0069444444444444,1.2,1.6,1.6,1.2666666666666666,0.8666666666666667,1.2,1.2,1.0,1.6,2.3,3.4,3.1,H,6.57,5.68,4.5,100.79,6.1,13,10,D,5,10,0,2,0,0
Everton,Burnley,H,5,0,10,2,0.8333333333333333,0.9170305676855897,0.8296943231441049,0.9375,1.2,1.6,1.0,1.0,1.2666666666666666,1.8,1.2,0.6,2.2,1.7,3.75,5.0,H,1.58,5.0,4.45,100.76,9.68,21,6,D,15,14,0,0,0,0
Sheffield United,Watford,D,4,2,9,1,0.8333333333333333,0.6550218340611353,0.611353711790393,1.2847222222222223,1.0,0.0,0.0,1.6,1.2666666666666666,0.8666666666666667,0.8,0.6,1.2,1.83,3.6,4.33,H,2.62,4.88,3.98,100.62,5.94,16,5,D,11,8,1,3,0,0
Man United,Newcastle,H,10,2,5,0,1.3888888888888888,0.7423580786026202,0.7860262008733624,1.2847222222222223,1.8,1.8,1.0,1.4,1.3333333333333333,1.2666666666666666,2.0,1.4,0.8,1.33,5.25,9.0,H,1.16,4.7,5.02,100.01,7.39,22,7,H,10,7,2,2,0,0
Leicester,Liverpool,A,0,6,2,8,1.2152777777777777,0.7423580786026202,1.4410480349344978,0.5902777777777778,0.2,1.2,2.0,2.2666666666666666,2.533333333333333,0.8,3.0,2.8,0.8,3.4,3.75,2.05,A,3.73,5.07,4.78,100.33,6.11,3,15,A,5,7,1,1,0,0
Wolves,Man City,H,8,3,3,1,0.9375,0.8296943231441049,1.965065502183406,0.7638888888888888,1.3333333333333333,1.0,1.3333333333333333,1.6,1.6,1.3333333333333333,2.0,2.6,1.2,8.5,5.0,1.36,A,2.64,5.19,0.34,101.54,3.05,20,7,A,7,13,0,1,0,1
Brighton,Bournemouth,H,6,2,9,2,0.6944444444444444,1.1790393013100438,0.7860262008733624,1.2152777777777777,0.25,0.75,2.75,1.0666666666666667,1.2,1.4,0.8,0.4,1.2,1.75,3.9,4.33,H,3.06,5.74,0.11,102.94,2.48,16,10,H,8,11,0,2,0,0
Newcastle,Everton,A,5,9,5,8,0.6944444444444444,0.9170305676855897,0.8733624454148471,1.2152777777777777,1.0,1.0,1.25,1.4,1.0666666666666667,1.5333333333333334,1.6,1.4,1.4,3.6,3.4,2.05,A,2.16,5.98,0.06,101.11,1.66,20,22,A,13,13,2,2,0,0
Southampton,Crystal Palace,D,5,2,12,4,0.7291666666666667,1.5283842794759825,0.6986899563318777,1.0416666666666667,1.75,1.25,0.75,1.1333333333333333,1.2666666666666666,2.066666666666667,1.6,0.8,0.6,1.95,3.6,3.8,H,3.32,6.23,0.4,102.77,1.73,14,5,D,13,7,1,2,0,0
Watford,Aston Villa,H,6,2,6,3,0.7638888888888888,1.1790393013100438,0.8296943231441049,1.2847222222222223,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8,0.6666666666666666,1.6666666666666667,0.6,0.8,2.2,1.95,3.8,3.6,H,3.75,5.92,0.19,102.48,1.99,20,11,H,16,9,3,1,1,0
Norwich,Tottenham,D,2,7,4,6,0.6597222222222222,1.6157205240174672,1.091703056768559,1.0416666666666667,1.543157894736842,1.4963157894736843,1.2505263157894737,0.6,0.8666666666666667,1.8666666666666667,1.8,2.0,1.2,5.0,4.0,1.66,A,3.38,5.68,0.17,103.21,2.95,5,15,H,12,10,3,3,0,0
West Ham,Leicester,A,4,8,5,5,1.0416666666666667,1.4410480349344978,1.3973799126637554,0.8333333333333333,1.5,1.5,1.0,1.0,1.0666666666666667,1.5333333333333334,1.4,1.6,1.8,4.0,3.9,1.83,A,3.69,5.74,0.12,102.68,2.38,14,13,D,16,4,4,1,0,0
Burnley,Man United,A,1,5,5,4,0.8333333333333333,1.0043668122270744,1.1353711790393013,0.6597222222222222,0.5,1.0,1.75,1.3333333333333333,1.2,1.6,2.0,1.8,1.2,4.33,3.75,1.8,A,1.94,5.86,0.15,101.04,1.59,8,14,A,17,10,4,3,0,0
Arsenal,Chelsea,A,2,4,2,3,1.25,1.0480349344978166,1.7030567685589522,1.3194444444444444,1.25,1.5,1.25,1.1333333333333333,1.2666666666666666,1.4666666666666666,1.2,1.0,1.4,2.87,3.75,2.3,A,4.7,5.13,0.0,102.39,2.5,7,13,H,13,19,5,4,0,0
Liverpool,Wolves,H,3,2,5,6,1.8055555555555556,0.6986899563318777,1.0480349344978166,0.7291666666666667,3.0,2.0,0.0,2.8666666666666667,2.466666666666667,0.7333333333333333,2.0,2.0,1.4,1.25,5.75,12.0,H,2.66,6.04,0.03,102.03,1.76,10,10,H,7,3,1,0,0,0
Man City,Sheffield United,H,4,0,8,5,1.9791666666666665,0.5676855895196506,0.6550218340611353,0.8333333333333333,1.543157894736842,1.4963157894736843,1.2505263157894737,1.8666666666666667,2.533333333333333,1.3333333333333333,2.0,1.2,0.8,1.16,7.5,16.0,H,2.51,5.86,0.09,101.28,1.72,16,8,D,5,6,1,1,0,0
Brighton,Chelsea,D,5,5,5,3,0.6944444444444444,1.1790393013100438,1.7030567685589522,1.3194444444444444,0.0,0.2,2.6,1.2,1.2666666666666666,1.3333333333333333,1.2,1.0,1.4,3.6,3.6,1.95,A,3.65,5.13,0.25,102.2,3.34,16,16,A,8,15,2,3,0,0
Burnley,Aston Villa,A,1,6,8,4,0.8333333333333333,1.0043668122270744,0.8296943231441049,1.2847222222222223,1.0,2.0,2.0,1.2666666666666666,1.1333333333333333,1.6666666666666667,0.6,0.6,2.4,1.75,3.8,4.33,H,2.1,4.88,0.25,100.55,3.91,20,11,A,12,10,1,1,0,0
Newcastle,Leicester,A,2,10,4,5,0.6944444444444444,0.9170305676855897,1.3973799126637554,0.8333333333333333,1.2,1.0,2.2,1.4,1.0666666666666667,1.4666666666666666,1.4,1.6,2.0,5.0,3.8,1.66,A,2.27,4.88,0.18,100.7,4.36,5,17,A,8,12,1,1,0,0
Southampton,Tottenham,H,3,5,6,9,0.7291666666666667,1.5283842794759825,1.091703056768559,1.0416666666666667,0.8,1.4,2.4,1.0,1.2666666666666666,2.1333333333333333,2.0,2.2,1.2,3.3,3.5,2.1,A,1.84,5.49,0.39,102.07,2.61,12,11,H,21,8,3,4,0,0
Watford,Wolves,H,3,4,4,7,0.7638888888888888,1.1790393013100438,1.0480349344978166,0.7291666666666667,1.0,1.0,1.3333333333333333,0.9333333333333333,0.7333333333333333,1.5333333333333334,1.4,1.6,1.6,3.0,3.4,2.3,A,2.58,4.88,0.22,101.78,3.88,9,16,H,12,6,3,1,1,0
Man City,Everton,H,7,2,3,6,1.9791666666666665,0.5676855895196506,0.8733624454148471,1.2152777777777777,2.6,2.4,0.8,2.066666666666667,2.533333333333333,1.1333333333333333,2.2,1.4,0.6,1.25,6.5,10.0,H,2.17,5.0,0.24,101.1,3.3,16,7,D,11,11,0,4,0,0
Norwich,Crystal Palace,D,4,3,2,5,0.6597222222222222,1.6157205240174672,0.6986899563318777,1.0416666666666667,0.0,0.0,2.0,0.4666666666666667,0.8,1.8666666666666667,1.2,0.8,0.8,2.5,3.4,2.75,H,4.36,4.64,0.08,102.51,2.34,15,12,H,12,9,5,0,0,0
West Ham,Bournemouth,H,7,2,9,2,1.0416666666666667,1.4410480349344978,0.7860262008733624,1.2152777777777777,0.6,1.4,2.0,0.8,1.0,1.6666666666666667,0.8,0.4,1.4,1.9,3.75,3.8,H,4.22,4.7,0.19,101.97,2.97,14,3,H,3,12,1,2,0,0
Arsenal,Man United,H,4,4,1,4,1.25,1.0480349344978166,1.1353711790393013,0.6597222222222222,1.0,1.4,1.6,1.0666666666666667,1.2,1.4666666666666666,2.0,1.8,1.0,2.55,3.6,2.62,H,4.22,4.7,0.19,101.97,2.97,10,10,H,11,15,2,0,0,0
Liverpool,Sheffield United,H,7,2,8,4,1.8055555555555556,0.6986899563318777,0.6550218340611353,0.8333333333333333,3.0,1.0,0.0,2.8666666666666667,2.3333333333333335,0.7333333333333333,2.0,1.2,0.8,1.2,6.5,13.0,H,3.71,6.16,1.79,100.51,3.77,19,3,H,5,8,0,0,0,0
Sheffield United,West Ham,H,3,2,7,3,0.8333333333333333,0.6550218340611353,0.8296943231441049,1.0069444444444444,1.0,1.0,1.0,1.4,1.0666666666666667,1.0,1.2,1.6,1.4,1.95,3.4,4.0,H,4.73,4.52,0.18,100.96,4.52,13,7,D,11,6,1,0,0,0
Crystal Palace,Arsenal,D,3,4,1,4,0.5208333333333334,0.8733624454148471,0.8733624454148471,0.8333333333333333,1.0,2.0,2.6,1.3333333333333333,1.0,1.0666666666666667,1.0,0.8,1.2,4.1,3.9,1.8,A,5.42,5.74,0.09,101.44,5.24,6,7,A,14,22,2,3,0,1
Chelsea,Burnley,H,8,2,10,3,1.0416666666666667,0.6986899563318777,0.8296943231441049,0.9375,2.0,2.8,1.6,1.8666666666666667,1.6,1.0666666666666667,1.2,0.6,1.0,1.28,5.5,11.0,H,5.42,5.74,0.09,101.44,5.24,18,7,H,7,4,0,3,0,0
Everton,Brighton,H,6,2,4,3,0.8333333333333333,0.9170305676855897,0.8296943231441049,0.9375,1.4,1.6,1.2,1.2,1.2666666666666666,1.5333333333333334,1.0,1.0,1.0,1.85,3.8,4.0,H,3.82,6.41,9.83,100.6,9.51,14,9,H,7,7,2,1,0,0
Leicester,Southampton,A,5,10,2,4,1.2152777777777777,0.7423580786026202,1.3100436681222707,0.8680555555555556,2.0,3.2,0.8,2.2666666666666666,2.533333333333333,0.9333333333333333,2.0,1.4,0.6,1.6,4.0,5.5,H,5.98,6.04,4.21,100.61,3.83,5,16,D,9,17,0,3,0,0
Man United,Norwich,H,6,3,4,2,1.3888888888888888,0.7423580786026202,0.3056768558951965,1.3194444444444444,3.0,3.0,1.0,1.5333333333333334,1.6,1.2666666666666666,0.6,1.0,1.4,1.33,5.25,8.5,H,5.27,6.29,10.59,99.87,8.7,13,8,H,18,7,0,0,0,0
Wolves,Newcastle,D,4,1,5,2,0.9375,0.8296943231441049,0.7860262008733624,1.2847222222222223,1.6666666666666667,1.3333333333333333,1.0,1.7333333333333334,1.5333333333333334,1.0666666666666667,0.6,0.6,2.0,1.44,4.5,7.5,H,5.77,6.16,5.45,100.52,3.94,9,5,D,13,12,0,3,0,0
Tottenham,Liverpool,A,4,7,4,3,1.25,0.7423580786026202,1.4410480349344978,0.5902777777777778,0.8,1.8,1.8,1.4666666666666666,1.6,1.4666666666666666,3.0,2.4,0.0,4.5,4.33,1.66,A,5.42,5.74,0.09,101.44,5.24,14,13,A,4,8,0,2,0,0
Bournemouth,Watford,A,1,6,5,5,0.7638888888888888,1.3100436681222707,0.611353711790393,1.2847222222222223,1.2,1.8,1.4,0.6666666666666666,0.6,1.4666666666666666,2.0,1.6,0.8,2.6,3.3,2.7,H,1.48,6.59,3.11,101.82,7.37,10,18,A,3,13,1,1,0,0
Aston Villa,Man City,A,1,12,2,4,0.7638888888888888,1.3100436681222707,1.965065502183406,0.7638888888888888,0.0,0.0,3.0,1.1333333333333333,1.4,1.8666666666666667,2.4,2.4,1.0,13.0,8.5,1.16,A,4.1,5.8,2.89,100.23,5.98,7,22,A,5,12,2,1,0,0
Watford,Tottenham,D,2,5,3,3,0.7638888888888888,1.1790393013100438,1.091703056768559,1.0416666666666667,1.0,1.0,1.4,1.3333333333333333,1.0666666666666667,0.9333333333333333,0.8,0.8,1.4,3.25,3.5,2.2,A,5.59,4.21,0.05,101.72,3.21,15,17,D,13,13,2,3,0,0
Arsenal,Sheffield United,D,4,4,4,5,1.25,1.0480349344978166,0.6550218340611353,0.8333333333333333,0.0,0.0,1.0,1.0666666666666667,1.1333333333333333,1.3333333333333333,1.4,0.6,1.0,1.83,3.6,4.33,H,6.12,4.21,0.05,101.85,3.12,11,12,H,9,13,1,2,0,0
Brighton,Aston Villa,D,2,3,3,4,0.6944444444444444,1.1790393013100438,0.8296943231441049,1.2847222222222223,0.0,1.0,2.0,1.2,1.3333333333333333,1.3333333333333333,1.2,1.0,2.6,1.66,4.0,5.0,H,5.25,4.46,0.03,102.11,3.14,10,8,H,11,13,3,3,0,0
Man City,Crystal Palace,D,6,3,14,2,1.9791666666666665,0.5676855895196506,0.6986899563318777,1.0416666666666667,2.0,2.4,0.8,2.066666666666667,2.3333333333333335,1.2,1.2,1.0,1.0,1.1,11.0,19.0,H,4.62,4.39,0.03,101.17,2.34,25,5,A,9,7,1,2,0,0
Norwich,Bournemouth,H,5,3,4,5,0.6597222222222222,1.6157205240174672,0.7860262008733624,1.2152777777777777,1.0,0.0,0.0,0.5333333333333333,0.8666666666666667,1.9333333333333333,0.2,0.2,2.2,2.2,3.5,3.25,H,5.2,4.33,0.07,102.18,3.03,16,6,H,10,10,2,2,1,1
Southampton,Wolves,A,5,4,1,3,0.7291666666666667,1.5283842794759825,1.0480349344978166,0.7291666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.4,1.3333333333333333,1.8666666666666667,1.4,1.4,1.4,2.4,3.4,3.0,H,4.88,4.39,0.03,102.07,3.22,11,8,H,13,12,2,1,0,0
West Ham,Everton,D,6,3,7,6,1.0416666666666667,1.4410480349344978,0.8733624454148471,1.2152777777777777,1.2,1.2,2.0,0.7333333333333333,1.1333333333333333,1.7333333333333334,2.0,1.0,0.6,2.9,3.5,2.37,A,6.12,4.21,0.05,101.85,3.12,12,11,D,11,13,1,0,0,0
Newcastle,Chelsea,H,2,4,1,10,0.6944444444444444,0.9170305676855897,1.7030567685589522,1.3194444444444444,0.6,1.2,1.6,1.4,1.1333333333333333,1.4,2.0,1.6,0.8,6.0,4.5,1.5,A,4.57,4.27,0.03,100.69,3.65,7,19,D,9,14,1,1,0,0
Burnley,Leicester,H,5,8,4,5,0.8333333333333333,1.0043668122270744,1.3973799126637554,0.8333333333333333,0.8,0.8,1.2,1.0,0.9333333333333333,1.8666666666666667,1.2,1.4,2.0,4.33,3.75,1.83,A,2.76,4.21,0.14,102.22,3.05,8,18,A,14,8,1,0,0,0
Liverpool,Man United,H,5,4,11,5,1.8055555555555556,0.6986899563318777,1.1353711790393013,0.6597222222222222,1.2,1.0,0.8,2.8666666666666667,2.2,0.6,1.8,2.0,1.0,1.36,5.25,8.0,H,2.82,4.58,0.07,103.64,3.44,16,9,H,7,10,1,3,0,0
Aston Villa,Watford,H,5,2,6,3,0.7638888888888888,1.3100436681222707,0.611353711790393,1.2847222222222223,0.0,0.0,3.0,0.9333333333333333,1.0666666666666667,2.1333333333333333,2.2,1.8,0.4,2.8,3.5,2.45,A,4.4,4.82,0.32,102.84,1.78,16,8,A,11,18,2,2,0,0
Bournemouth,Brighton,H,3,8,5,8,0.7638888888888888,1.3100436681222707,0.8296943231441049,0.9375,2.0,2.2,1.0,0.6,0.4666666666666667,1.5333333333333334,1.0,1.0,1.0,2.87,3.4,2.45,A,1.6,4.82,0.01,104.03,1.35,11,21,H,9,12,1,1,0,0
Crystal Palace,Southampton,A,0,6,0,8,0.5208333333333334,0.8733624454148471,1.3100436681222707,0.8680555555555556,1.0,0.8,1.2,1.0666666666666667,0.9333333333333333,1.2,2.0,1.6,1.0,2.7,3.25,2.7,D,5.95,4.15,0.2,103.22,1.8,6,15,A,12,13,1,2,0,0
Everton,Newcastle,D,8,2,6,4,0.8333333333333333,0.9170305676855897,0.7860262008733624,1.2847222222222223,2.0,1.4,1.0,1.4666666666666666,1.3333333333333333,1.3333333333333333,0.8,0.8,2.0,1.55,4.1,6.0,H,2.08,5.49,0.55,103.36,2.08,17,8,H,13,10,1,1,0,0
Sheffield United,Man City,A,1,5,5,13,0.8333333333333333,0.6550218340611353,1.965065502183406,0.7638888888888888,0.0,0.0,2.0,1.6,1.2,1.0,2.0,2.8,1.4,7.0,5.0,1.4,A,3.12,5.13,0.37,102.95,1.33,4,18,D,13,13,4,3,0,0
Chelsea,Arsenal,D,8,2,17,5,1.0416666666666667,0.6986899563318777,0.8733624454148471,0.8333333333333333,1.6,1.4,1.4,1.6666666666666667,1.4,1.0666666666666667,1.2,1.2,1.0,1.72,3.9,4.5,H,5.95,4.15,0.2,103.22,1.8,19,2,H,11,6,2,1,0,1
Leicester,West Ham,H,8,2,7,8,1.2152777777777777,0.7423580786026202,0.8296943231441049,1.0069444444444444,1.2,1.2,1.4,2.066666666666667,2.2666666666666666,1.0666666666666667,0.8,1.4,1.2,1.53,4.33,6.0,H,3.99,5.74,0.41,102.43,2.82,19,6,H,10,19,1,1,0,0
Tottenham,Norwich,H,3,2,7,3,1.25,0.7423580786026202,0.3056768558951965,1.3194444444444444,1.0,2.0,2.0,1.3333333333333333,1.4666666666666666,1.2666666666666666,1.0,0.8,1.6,1.4,5.0,7.5,H,3.39,5.13,0.4,102.76,1.14,14,12,H,12,7,0,1,0,0
Man United,Burnley,A,7,2,5,2,1.3888888888888888,0.7423580786026202,0.8296943231441049,0.9375,2.2,1.8,0.8,1.6666666666666667,1.8,1.2666666666666666,0.6,0.6,1.8,1.36,4.75,9.0,H,3.89,5.86,0.75,102.15,2.41,24,5,A,11,7,0,2,0,0
Wolves,Liverpool,A,3,6,2,4,0.9375,0.8296943231441049,1.4410480349344978,0.5902777777777778,0.0,0.0,1.6666666666666667,1.6,1.5333333333333334,1.2666666666666666,3.0,2.0,0.0,5.75,3.8,1.61,A,2.62,5.49,0.38,101.82,1.39,10,13,A,6,11,0,1,0,0
West Ham,Liverpool,A,4,5,3,7,1.0416666666666667,1.4410480349344978,1.4410480349344978,0.5902777777777778,0.25,0.75,3.25,0.7333333333333333,1.0666666666666667,1.8,3.0,1.6,0.2,8.5,5.5,1.33,A,6.84,4.82,0.03,99.9,2.62,7,13,A,6,6,2,0,0,0
Leicester,Chelsea,D,4,3,4,6,1.2152777777777777,0.7423580786026202,1.7030567685589522,1.3194444444444444,1.2,0.6,0.6,2.066666666666667,2.4,1.0666666666666667,1.6,1.6,1.0,2.5,3.6,2.7,H,4.32,5.74,0.17,98.91,7.36,14,7,D,16,14,2,2,0,0
Bournemouth,Aston Villa,H,6,5,1,8,0.7638888888888888,1.3100436681222707,0.8296943231441049,1.2847222222222223,3.0,2.0,1.0,0.7333333333333333,0.6666666666666666,1.6,1.4,1.2,2.4,2.1,3.6,3.3,H,1.41,6.59,1.61,100.57,7.08,16,18,H,10,15,1,3,1,0
Crystal Palace,Sheffield United,A,3,3,9,5,0.5208333333333334,0.8733624454148471,0.6550218340611353,0.8333333333333333,0.0,0.0,1.0,1.0666666666666667,0.9333333333333333,1.2,0.8,0.4,1.2,3.1,3.1,2.5,A,5.6,6.1,0.23,99.54,6.59,13,10,D,9,15,3,2,0,0
Liverpool,Southampton,H,9,4,6,11,1.8055555555555556,0.6986899563318777,1.3100436681222707,0.8680555555555556,3.0,2.6,0.4,3.0,2.3333333333333335,0.5333333333333333,2.0,1.6,1.0,1.25,6.0,12.0,H,3.16,5.86,1.32,99.15,10.73,16,17,D,9,15,0,2,0,0
Newcastle,Norwich,D,5,4,8,12,0.6944444444444444,0.9170305676855897,0.3056768558951965,1.3194444444444444,0.0,1.0,3.0,1.4666666666666666,1.2666666666666666,1.4666666666666666,1.0,1.0,1.8,2.2,3.4,3.3,H,5.37,5.55,1.11,97.58,10.91,15,19,D,10,15,2,1,0,0
Watford,Everton,A,2,5,4,4,0.7638888888888888,1.1790393013100438,0.8733624454148471,1.2152777777777777,1.4,1.2,1.2,1.2666666666666666,1.0666666666666667,1.0,1.6,1.4,1.2,2.75,3.3,2.62,A,5.1,6.16,0.22,99.39,6.22,11,12,D,17,14,2,2,0,1
West Ham,Brighton,D,6,6,4,6,1.0416666666666667,1.4410480349344978,0.8296943231441049,0.9375,0.4,0.8,2.0,0.7333333333333333,1.0666666666666667,1.8,1.0,1.0,1.2,2.6,3.3,2.75,H,5.6,6.1,0.23,99.54,6.59,12,19,H,8,9,1,1,0,0
Man United,Wolves,D,5,3,4,6,1.3888888888888888,0.7423580786026202,1.0480349344978166,0.7291666666666667,0.6666666666666666,1.0,1.3333333333333333,1.6,1.7333333333333334,1.3333333333333333,0.8,1.2,1.6,2.25,3.25,3.4,H,3.5,5.8,1.25,98.34,9.84,15,14,D,14,15,3,2,0,0
Burnley,Arsenal,D,2,2,5,7,0.8333333333333333,1.0043668122270744,0.8733624454148471,0.8333333333333333,0.0,0.6,2.8,1.2,1.0666666666666667,1.8,1.2,1.4,1.2,3.6,3.6,2.0,A,5.27,5.74,7.77,98.07,7.38,15,13,D,8,11,1,3,0,0
Tottenham,Man City,H,3,5,2,6,1.25,0.7423580786026202,1.965065502183406,0.7638888888888888,0.2,0.8,2.2,1.4666666666666666,1.5333333333333334,1.2666666666666666,2.6,2.6,0.8,5.5,4.6,1.53,A,6.22,6.77,7.07,99.79,6.76,3,18,D,8,14,2,3,0,1
Everton,Crystal Palace,H,8,2,4,6,0.8333333333333333,0.9170305676855897,0.6986899563318777,1.0416666666666667,1.8,1.4,0.6,1.5333333333333334,1.4,1.4,0.6,0.8,1.4,1.61,3.8,6.0,H,3.48,5.43,5.18,99.87,8.77,14,10,H,11,12,0,1,0,0
Brighton,Watford,D,2,2,3,2,0.6944444444444444,1.1790393013100438,0.611353711790393,1.2847222222222223,1.6,0.8,0.4,0.9333333333333333,1.2,1.5333333333333334,1.4,1.6,1.2,2.1,3.4,3.6,H,3.19,6.1,2.11,100.87,6.45,10,5,A,9,12,2,2,0,0
Sheffield United,Bournemouth,H,6,2,8,4,0.8333333333333333,0.6550218340611353,0.7860262008733624,1.2152777777777777,1.0,1.0,1.0,1.5333333333333334,1.1333333333333333,1.0,1.2,1.0,2.0,1.66,3.6,5.75,H,6.72,6.65,11.95,97.08,7.43,16,10,D,10,8,2,2,0,0
Wolves,Leicester,D,3,3,7,0,0.9375,0.8296943231441049,1.3973799126637554,0.8333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.5333333333333334,1.4666666666666666,1.2666666666666666,1.4,2.2,1.4,2.5,3.3,2.87,H,7.69,5.74,1.4,100.01,7.76,15,9,D,13,10,2,2,0,1
Southampton,Burnley,A,2,6,4,3,0.7291666666666667,1.5283842794759825,0.8296943231441049,0.9375,0.6,0.4,1.2,1.5333333333333334,1.4666666666666666,1.4,1.4,1.0,1.2,1.75,3.8,4.75,H,1.45,7.57,12.31,99.84,8.41,10,9,D,8,11,2,2,0,0
Norwich,Liverpool,A,1,6,2,7,0.6597222222222222,1.6157205240174672,1.4410480349344978,0.5902777777777778,0.0,1.0,4.0,0.7333333333333333,0.8666666666666667,1.5333333333333334,3.0,2.2,0.2,11.0,6.25,1.25,A,3.38,7.26,3.36,100.06,11.48,5,17,D,5,11,1,2,0,0
Aston Villa,Tottenham,A,4,10,12,7,0.7638888888888888,1.3100436681222707,1.091703056768559,1.0416666666666667,0.0,1.0,3.0,0.9333333333333333,1.1333333333333333,2.066666666666667,1.4,0.8,0.6,4.0,3.8,1.85,A,7.34,6.1,17.41,97.81,6.0,18,23,A,12,10,2,0,0,0
Arsenal,Newcastle,H,7,2,5,6,1.25,1.0480349344978166,0.7860262008733624,1.2847222222222223,2.4,1.4,0.6,1.0,1.1333333333333333,1.3333333333333333,1.2,0.8,1.2,1.4,4.75,8.0,H,6.68,6.84,18.26,98.72,7.87,15,10,D,15,9,2,0,0,0
Chelsea,Man United,A,1,3,9,8,1.0416666666666667,0.6986899563318777,1.1353711790393013,0.6597222222222222,1.0,1.0,1.8,1.4,1.3333333333333333,1.2,0.8,0.8,1.2,1.85,3.5,4.5,H,5.46,5.13,1.12,100.04,3.91,17,9,A,11,11,4,3,0,0
Man City,West Ham,H,7,0,6,1,1.9791666666666665,0.5676855895196506,0.8296943231441049,1.0069444444444444,3.0,3.2,0.4,1.9333333333333333,2.2,1.3333333333333333,0.4,1.0,2.2,1.12,9.5,17.0,H,5.6,5.19,7.14,99.65,3.82,20,3,H,5,7,0,1,0,0
Chelsea,Tottenham,H,7,3,3,5,1.0416666666666667,0.6986899563318777,1.091703056768559,1.0416666666666667,1.8,1.6,1.4,1.2,1.2,1.2666666666666666,2.0,1.4,0.8,1.72,4.0,4.5,H,4.2,6.29,0.78,100.88,5.58,17,5,H,14,14,1,2,0,0
Burnley,Bournemouth,H,10,4,7,3,0.8333333333333333,1.0043668122270744,0.7860262008733624,1.2152777777777777,2.4,2.2,0.8,1.4666666666666666,1.0666666666666667,1.4,1.2,1.2,1.6,2.1,3.3,3.7,H,3.71,5.43,11.68,98.83,6.84,16,12,D,9,9,4,3,0,0
Crystal Palace,Newcastle,H,9,2,7,5,0.5208333333333334,0.8733624454148471,0.7860262008733624,1.2847222222222223,1.0,0.4,0.6,1.0,0.8666666666666667,1.2,1.2,0.8,1.4,1.95,3.4,4.2,H,4.2,6.29,0.78,100.88,5.58,18,8,H,15,11,2,6,0,1
Sheffield United,Brighton,D,3,2,12,2,0.8333333333333333,0.6550218340611353,0.8296943231441049,0.9375,3.0,1.0,0.0,1.5333333333333334,1.0666666666666667,1.0666666666666667,0.6,1.2,1.8,1.95,3.4,4.2,H,4.46,5.55,3.61,99.91,6.28,14,8,D,3,6,0,2,0,0
Southampton,Aston Villa,H,9,1,9,6,0.7291666666666667,1.5283842794759825,0.8296943231441049,1.2847222222222223,3.0,3.0,1.0,1.5333333333333334,1.4666666666666666,1.4,0.8,1.4,2.6,1.61,4.33,5.0,H,3.44,6.59,1.36,101.19,6.09,28,4,H,13,17,1,4,0,0
Leicester,Man City,A,3,7,3,7,1.2152777777777777,0.7423580786026202,1.965065502183406,0.7638888888888888,0.6,0.8,2.4,1.8,1.8,1.2,2.0,2.2,1.0,4.5,4.2,1.7,A,4.0,5.92,1.61,100.16,6.66,10,18,D,14,10,0,0,0,0
Man United,Watford,H,9,2,3,5,1.3888888888888888,0.7423580786026202,0.611353711790393,1.2847222222222223,2.4,1.8,1.2,1.6666666666666667,1.6666666666666667,1.2,1.0,1.4,1.2,1.6,3.9,6.0,H,3.07,4.82,9.87,99.79,8.36,21,7,H,6,15,0,1,0,0
Wolves,Norwich,H,6,4,4,1,0.9375,0.8296943231441049,0.3056768558951965,1.3194444444444444,3.0,2.0,1.0,1.5333333333333334,1.4,1.2,0.8,0.4,1.4,1.5,4.2,7.0,H,7.2,5.49,9.76,100.18,8.64,19,6,H,11,6,2,3,0,0
Arsenal,Everton,H,4,5,6,3,1.25,1.0480349344978166,0.8733624454148471,1.2152777777777777,2.0,2.4,0.8,1.1333333333333333,1.3333333333333333,1.2666666666666666,2.2,2.0,1.2,2.0,3.6,3.7,H,8.3,6.29,4.2,100.7,15.78,9,17,D,12,12,0,4,0,0
Liverpool,West Ham,H,7,4,16,8,1.8055555555555556,0.6986899563318777,0.8296943231441049,1.0069444444444444,2.6,3.0,0.6,3.0,2.4,0.4,0.4,1.0,2.4,1.16,8.0,15.0,H,8.22,5.37,19.21,99.6,10.03,25,7,D,4,10,0,3,0,0
Norwich,Leicester,H,6,4,6,7,0.6597222222222222,1.6157205240174672,1.3973799126637554,0.8333333333333333,1.0,1.0,1.0,0.7333333333333333,0.8666666666666667,1.5333333333333334,1.0,1.4,1.2,4.33,4.1,1.72,A,10.62,5.0,8.01,100.02,7.98,11,19,D,13,16,1,2,0,0
Brighton,Crystal Palace,A,8,3,8,7,0.6944444444444444,1.1790393013100438,0.6986899563318777,1.0416666666666667,1.6,1.6,1.2,0.8666666666666667,1.1333333333333333,1.4666666666666666,0.8,0.8,1.6,2.05,3.25,3.9,H,4.34,5.55,6.97,98.09,3.82,24,12,D,8,9,1,1,0,0
